user_id,session_id,archetype,session_start,session_end,n_events,unique_items,unique_categories,n_item_view,n_compare,n_add_to_cart,n_remove_from_cart,n_checkout_start,n_purchase,conversion,total_dwell_time_s,total_gap_time_s,hesitation_index,path_signature
u_000782,s_7_0013763,decisive,2025-12-22T09:03:46.863671Z,2025-12-22T09:14:27.922014Z,11,11,6,2,1,1,1,0,1,1,134.03,507.028,0.25582,landing->search->search->item_view->item_view->wishlist->compare->add_to_cart->remove_from_cart->purchase->exit
u_000782,s_7_0013764,decisive,2025-12-22T10:59:51.187701Z,2025-12-22T11:05:36.999261Z,3,3,3,1,0,0,0,0,0,0,28.305,317.507,0.21167,search->item_view->exit
u_000782,s_7_0013765,decisive,2025-12-23T12:31:25.875544Z,2025-12-23T12:52:00.087252Z,38,34,8,16,2,2,1,5,0,0,589.654,644.558,0.1234,landing->landing->search->search->search->search->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->...
u_000783,s_7_0013766,researcher,2025-11-30T06:53:47.525351Z,2025-11-30T06:56:09.946740Z,7,7,5,2,0,2,0,0,0,0,111.646,30.775,0.00879,landing->category_view->item_view->item_view->add_to_cart->add_to_cart->exit
u_000783,s_7_0013767,researcher,2025-11-30T20:00:04.301486Z,2025-11-30T20:07:00.751461Z,16,15,8,6,3,2,2,0,0,0,197.96,218.49,0.25231,search->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->compare->compare->compare->add_to_cart->add_to_cart->remove_from_cart->remove_from_cart
u_000783,s_7_0013768,researcher,2025-12-01T03:44:25.603080Z,2025-12-01T03:45:24.666602Z,2,2,2,1,0,0,0,0,0,0,49.218,9.845,0.00985,item_view->exit
u_000783,s_7_0013769,researcher,2025-12-01T08:50:13.793070Z,2025-12-01T08:50:41.261419Z,2,2,2,1,0,0,0,0,0,0,13.795,13.674,0.01367,item_view->exit
u_000783,s_7_0013770,researcher,2025-12-01T14:39:13.117611Z,2025-12-01T14:44:01.677338Z,8,8,4,3,0,0,1,0,0,0,164.569,123.991,0.106,search->category_view->category_view->item_view->item_view->item_view->remove_from_cart->exit
u_000783,s_7_0013771,researcher,2025-12-02T17:23:32.266110Z,2025-12-02T17:27:36.672930Z,7,7,6,1,1,1,0,0,1,1,58.019,186.387,0.22468,search->item_view->wishlist->compare->add_to_cart->purchase->exit
u_000783,s_7_0013772,researcher,2025-12-03T03:59:35.963519Z,2025-12-03T04:00:14.156746Z,3,3,2,0,1,0,0,0,0,0,12.513,25.68,0.28379,category_view->compare->exit
u_000783,s_7_0013773,researcher,2025-12-06T01:21:07.228190Z,2025-12-06T01:48:21.674447Z,21,19,8,9,1,1,1,1,0,0,264.935,1369.511,0.25424,search->search->search->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->wishlist->wishlist->compare->...
u_000783,s_7_0013774,researcher,2025-12-06T11:40:24.549539Z,2025-12-06T11:49:13.461229Z,10,9,6,2,1,1,0,1,0,0,185.999,342.912,0.22858,search->search->item_view->item_view->wishlist->wishlist->compare->add_to_cart->checkout_start->exit
u_000783,s_7_0013775,researcher,2025-12-10T00:49:45.515733Z,2025-12-10T00:58:47.372734Z,20,19,8,9,2,1,1,0,0,0,232.312,309.545,0.18095,search->search->search->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->wishlist->compare->compare->add_to_cart->...
u_000783,s_7_0013776,researcher,2025-12-10T16:23:59.321566Z,2025-12-10T16:28:38.082682Z,12,11,6,2,0,1,0,2,0,0,165.165,113.596,0.01893,landing->search->search->search->category_view->category_view->item_view->item_view->add_to_cart->checkout_start->checkout_start->exit
u_000783,s_7_0013777,researcher,2025-12-12T02:10:02.160862Z,2025-12-12T02:29:43.023680Z,25,25,8,11,0,3,0,0,0,0,353.651,827.212,0.11418,landing->search->category_view->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->...
u_000783,s_7_0013778,researcher,2025-12-12T04:22:22.485846Z,2025-12-12T04:22:39.690239Z,2,2,2,1,0,0,0,0,0,0,13.688,3.516,0.00352,item_view->exit
u_000783,s_7_0013779,researcher,2025-12-14T19:51:24.431736Z,2025-12-14T19:55:21.304839Z,7,6,5,1,2,0,0,0,0,0,203.964,32.909,0.23797,search->search->category_view->item_view->compare->compare->exit
u_000783,s_7_0013780,researcher,2025-12-16T16:19:33.750219Z,2025-12-16T16:20:10.863143Z,2,2,2,0,0,0,0,0,0,0,21.709,15.404,0.0154,category_view->exit
u_000783,s_7_0013781,researcher,2025-12-16T17:57:23.068450Z,2025-12-16T17:58:59.553726Z,2,2,2,0,0,0,0,0,0,0,16.789,79.697,0.0797,category_view->exit
u_000783,s_7_0013782,researcher,2025-12-16T21:52:32.489899Z,2025-12-16T21:53:10.985286Z,3,2,2,1,0,0,0,0,0,0,29.337,9.159,0.13944,item_view->wishlist->exit
u_000783,s_7_0013783,researcher,2025-12-17T15:31:48.794066Z,2025-12-17T15:34:09.584704Z,8,6,6,5,1,0,0,1,0,0,90.428,50.362,0.11259,item_view->item_view->item_view->item_view->item_view->compare->checkout_start->exit
u_000783,s_7_0013784,researcher,2025-12-17T18:35:28.598142Z,2025-12-17T18:42:49.229290Z,3,3,3,1,0,0,0,0,0,0,30.293,410.338,0.40689,item_view->wishlist->exit
u_000783,s_7_0013785,researcher,2025-12-24T23:39:41.905143Z,2025-12-24T23:47:34.186462Z,10,10,5,4,0,1,0,0,0,0,110.969,361.312,0.15226,search->search->item_view->item_view->item_view->item_view->wishlist->wishlist->add_to_cart->exit
u_000783,s_7_0013786,researcher,2025-12-26T04:59:20.574069Z,2025-12-26T04:59:46.702502Z,1,1,1,0,0,0,0,0,0,0,26.128,0.0,0.0,exit
u_000784,s_7_0013787,researcher,2025-11-29T10:06:14.269476Z,2025-11-29T10:22:18.220986Z,20,19,8,3,3,2,0,1,0,0,261.817,702.134,0.23021,search->search->category_view->category_view->category_view->category_view->category_view->category_view->category_view->item_view->item_view->item_view->wishlist->wishlist->compare->compare->compare->add_to_cart->...
u_000784,s_7_0013788,researcher,2025-12-01T21:21:09.784862Z,2025-12-01T21:29:38.579608Z,11,11,7,1,2,2,0,0,0,0,115.253,393.541,0.21701,search->category_view->category_view->category_view->category_view->item_view->compare->compare->add_to_cart->add_to_cart->exit
u_000784,s_7_0013789,researcher,2025-12-05T12:37:09.893796Z,2025-12-05T12:37:58.018474Z,2,2,2,0,0,0,0,0,1,1,42.715,5.409,0.00541,purchase->exit
u_000784,s_7_0013790,researcher,2025-12-06T21:43:03.913594Z,2025-12-06T21:49:33.680271Z,13,13,5,3,2,1,1,0,0,0,176.572,213.195,0.2328,search->search->category_view->category_view->item_view->item_view->item_view->wishlist->compare->compare->add_to_cart->remove_from_cart->exit
u_000784,s_7_0013791,researcher,2025-12-06T21:49:48.359801Z,2025-12-06T21:50:16.935732Z,1,1,1,0,0,0,0,0,0,0,28.576,0.0,0.0,exit
u_000784,s_7_0013792,researcher,2025-12-08T13:07:44.833358Z,2025-12-08T13:09:04.155184Z,5,5,4,0,0,0,0,0,1,1,64.84,14.482,0.08579,category_view->category_view->wishlist->purchase->exit
u_000784,s_7_0013793,researcher,2025-12-10T20:07:08.408025Z,2025-12-10T20:10:58.522706Z,7,6,4,0,1,0,0,1,0,0,183.446,46.668,0.12762,search->search->category_view->category_view->compare->checkout_start->exit
u_000784,s_7_0013794,researcher,2025-12-17T18:32:40.764142Z,2025-12-17T18:33:31.147086Z,3,3,2,0,1,1,0,0,0,0,35.804,14.579,0.27639,compare->add_to_cart->exit
u_000784,s_7_0013795,researcher,2025-12-19T05:06:30.380748Z,2025-12-19T05:06:36.092228Z,1,1,1,0,0,0,0,0,0,0,5.711,0.0,0.0,exit
u_000784,s_7_0013796,researcher,2025-12-19T10:45:54.860566Z,2025-12-19T10:59:23.061202Z,26,21,8,6,5,5,1,1,0,0,495.581,312.619,0.23174,search->search->search->search->search->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->wishlist->compare->compare->compare->compare->compare->...
u_000784,s_7_0013797,researcher,2025-12-21T14:59:22.836654Z,2025-12-21T14:59:55.518354Z,2,2,2,0,0,0,0,0,0,0,21.871,10.811,0.21081,wishlist->exit
u_000784,s_7_0013798,researcher,2025-12-25T19:24:10.814082Z,2025-12-25T19:36:25.120886Z,15,15,7,2,4,0,0,0,0,0,219.086,515.221,0.3087,landing->landing->landing->search->category_view->category_view->category_view->item_view->item_view->wishlist->compare->compare->compare->compare->exit
u_000784,s_7_0013799,researcher,2025-12-26T04:39:34.944563Z,2025-12-26T04:42:50.985811Z,4,4,2,1,0,1,0,0,0,0,39.898,156.143,0.07807,category_view->item_view->add_to_cart->exit
u_000785,s_7_0013800,researcher,2025-11-26T13:25:36.626297Z,2025-11-26T13:26:03.464543Z,2,2,2,0,0,0,0,0,1,1,14.021,12.818,0.01282,purchase->exit
u_000785,s_7_0013801,researcher,2025-11-26T17:24:41.201502Z,2025-11-26T17:29:39.520363Z,7,7,6,3,0,2,0,1,0,0,47.591,250.728,0.07164,item_view->item_view->item_view->add_to_cart->add_to_cart->checkout_start->exit
u_000785,s_7_0013802,researcher,2025-12-01T04:41:37.587536Z,2025-12-01T04:42:21.314692Z,3,2,3,0,0,0,0,0,1,1,24.864,18.863,0.01258,search->purchase->exit
u_000785,s_7_0013803,researcher,2025-12-01T14:55:09.814492Z,2025-12-01T15:03:01.379733Z,14,12,7,5,1,1,0,0,0,0,198.41,273.155,0.12474,search->search->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->wishlist->compare->add_to_cart->exit
u_000785,s_7_0013804,researcher,2025-12-02T23:49:36.340530Z,2025-12-02T23:53:16.832533Z,12,12,7,3,1,2,0,0,0,0,159.154,61.338,0.14356,search->search->category_view->item_view->item_view->item_view->wishlist->wishlist->compare->add_to_cart->add_to_cart->exit
u_000785,s_7_0013805,researcher,2025-12-05T02:24:30.117980Z,2025-12-05T02:27:45.028745Z,7,6,5,2,1,3,0,0,0,0,149.638,45.273,0.12722,item_view->item_view->compare->add_to_cart->add_to_cart->add_to_cart->exit
u_000785,s_7_0013806,researcher,2025-12-06T08:39:12.445055Z,2025-12-06T08:46:49.140846Z,9,9,6,3,0,2,0,0,0,0,102.358,354.338,0.12319,search->category_view->item_view->item_view->item_view->wishlist->add_to_cart->add_to_cart->exit
u_000785,s_7_0013807,researcher,2025-12-06T13:18:46.223207Z,2025-12-06T13:19:30.497489Z,2,2,1,0,0,0,0,1,0,0,42.44,1.834,0.00183,checkout_start->exit
u_000785,s_7_0013808,researcher,2025-12-08T01:13:46.451511Z,2025-12-08T01:20:59.613908Z,12,11,6,3,0,0,0,2,0,0,191.03,242.133,0.04036,landing->search->search->category_view->category_view->category_view->item_view->item_view->item_view->checkout_start->checkout_start->exit
u_000785,s_7_0013809,researcher,2025-12-11T16:46:44.258354Z,2025-12-11T16:46:54.617108Z,1,1,1,0,0,0,0,0,0,0,10.359,0.0,0.0,exit
u_000785,s_7_0013810,researcher,2025-12-14T18:35:47.839234Z,2025-12-14T18:42:22.245483Z,13,12,7,4,2,1,0,0,0,0,197.026,197.381,0.18421,search->category_view->category_view->category_view->item_view->item_view->item_view->item_view->wishlist->compare->compare->add_to_cart->exit
u_000785,s_7_0013811,researcher,2025-12-17T13:37:29.822275Z,2025-12-17T13:41:41.586874Z,13,12,6,4,0,3,0,0,0,0,169.032,82.732,0.01273,landing->landing->search->category_view->category_view->item_view->item_view->item_view->item_view->add_to_cart->add_to_cart->add_to_cart->exit
u_000785,s_7_0013812,researcher,2025-12-17T16:42:00.703183Z,2025-12-17T16:43:59.878677Z,5,4,3,2,0,1,0,0,1,1,77.601,41.575,0.01663,item_view->item_view->add_to_cart->purchase->exit
u_000785,s_7_0013813,researcher,2025-12-18T22:40:26.313460Z,2025-12-18T22:43:16.740088Z,5,5,3,1,0,0,0,1,1,1,80.494,89.932,0.03597,category_view->item_view->checkout_start->purchase->exit
u_000785,s_7_0013814,researcher,2025-12-20T21:30:25.876643Z,2025-12-20T21:33:54.609572Z,9,9,6,2,2,1,0,0,0,0,167.704,41.029,0.1869,landing->search->search->category_view->item_view->item_view->compare->compare->add_to_cart
u_000786,s_7_0013815,decisive,2025-11-30T04:34:26.332597Z,2025-11-30T04:40:14.698298Z,2,2,2,0,0,1,0,0,0,0,44.662,303.703,0.3037,add_to_cart->exit
u_000786,s_7_0013816,decisive,2025-11-30T17:49:08.687907Z,2025-11-30T17:55:05.175528Z,13,12,6,5,1,2,0,1,0,0,172.803,183.684,0.12057,category_view->category_view->item_view->item_view->item_view->item_view->item_view->wishlist->compare->add_to_cart->add_to_cart->checkout_start->exit
u_000786,s_7_0013817,decisive,2025-12-05T03:38:27.063291Z,2025-12-05T03:44:00.701855Z,19,18,8,5,2,4,0,1,0,0,229.457,104.182,0.11623,landing->search->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->wishlist->compare->compare->add_to_cart->add_to_cart->add_to_cart->add_to_cart->...
u_000786,s_7_0013818,decisive,2025-12-06T02:16:55.664641Z,2025-12-06T02:17:07.094562Z,1,1,1,0,0,0,0,0,0,0,11.43,0.0,0.0,exit
u_000786,s_7_0013819,decisive,2025-12-19T21:57:33.606111Z,2025-12-19T22:00:48.358532Z,7,6,5,2,0,1,0,1,0,0,107.782,86.971,0.02485,landing->search->item_view->item_view->add_to_cart->checkout_start->exit
u_000787,s_7_0013820,browser,2025-11-26T22:58:03.305442Z,2025-11-26T22:58:14.813167Z,1,1,1,0,0,0,0,0,0,0,11.508,0.0,0.0,exit
u_000787,s_7_0013821,browser,2025-11-29T04:59:41.068821Z,2025-11-29T05:00:32.410960Z,3,3,2,0,1,0,1,0,0,0,40.692,10.651,0.47377,compare->remove_from_cart->exit
u_000787,s_7_0013822,browser,2025-11-29T11:35:02.504426Z,2025-11-29T11:41:57.940456Z,12,12,6,4,0,2,0,1,0,0,130.763,284.673,0.08078,search->search->category_view->item_view->item_view->item_view->item_view->wishlist->add_to_cart->add_to_cart->checkout_start->exit
u_000787,s_7_0013823,browser,2025-11-29T16:16:11.040218Z,2025-11-29T16:17:08.830357Z,3,3,3,1,0,1,0,0,0,0,46.47,11.32,0.00755,item_view->add_to_cart->exit
u_000787,s_7_0013824,browser,2025-11-30T01:46:42.370784Z,2025-11-30T01:50:42.719805Z,5,5,4,1,0,0,0,1,1,1,82.097,158.252,0.1433,item_view->wishlist->checkout_start->purchase->exit
u_000787,s_7_0013825,browser,2025-12-02T15:48:22.952791Z,2025-12-02T15:52:00.589522Z,7,7,4,3,0,0,1,0,0,0,63.982,153.654,0.12962,search->category_view->item_view->item_view->item_view->remove_from_cart->exit
u_000787,s_7_0013826,browser,2025-12-04T00:43:55.004900Z,2025-12-04T00:46:55.406895Z,9,8,6,5,1,1,1,0,0,0,86.489,93.913,0.17643,category_view->item_view->item_view->item_view->item_view->item_view->compare->add_to_cart->remove_from_cart
u_000787,s_7_0013827,browser,2025-12-04T06:54:51.101962Z,2025-12-04T07:14:37.145829Z,20,17,7,5,1,2,1,3,0,0,363.988,822.056,0.19221,search->search->search->category_view->category_view->item_view->item_view->item_view->item_view->item_view->wishlist->wishlist->compare->add_to_cart->add_to_cart->remove_from_cart->checkout_start->checkout_start->...
u_000787,s_7_0013828,browser,2025-12-06T06:04:02.467316Z,2025-12-06T06:21:42.226762Z,26,23,8,10,0,2,1,2,0,0,531.379,528.381,0.07911,landing->landing->search->search->category_view->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->...
u_000787,s_7_0013829,browser,2025-12-06T21:29:31.987742Z,2025-12-06T21:29:43.045065Z,1,1,1,0,0,0,0,0,0,0,11.057,0.0,0.0,exit
u_000787,s_7_0013830,browser,2025-12-08T22:59:31.961610Z,2025-12-08T23:20:06.159058Z,21,21,7,7,0,0,3,2,0,0,252.112,982.086,0.23639,landing->landing->landing->search->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->wishlist->wishlist->remove_from_cart->remove_from_cart->remove_from_cart->...
u_000787,s_7_0013831,browser,2025-12-09T14:38:25.776258Z,2025-12-09T14:38:30.903550Z,1,1,1,0,0,0,0,0,0,0,5.127,0.0,0.0,exit
u_000787,s_7_0013832,browser,2025-12-09T23:10:20.248202Z,2025-12-09T23:13:19.350437Z,10,10,5,2,0,2,1,1,0,0,112.608,66.494,0.1133,search->category_view->item_view->item_view->wishlist->add_to_cart->add_to_cart->remove_from_cart->checkout_start->exit
u_000787,s_7_0013833,browser,2025-12-10T22:50:11.484376Z,2025-12-10T22:56:01.231235Z,16,14,8,6,2,1,0,1,0,0,193.033,156.714,0.14459,category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->compare->compare->add_to_cart->checkout_start->exit
u_000787,s_7_0013834,browser,2025-12-11T16:15:45.471618Z,2025-12-11T16:16:54.213116Z,3,3,3,0,0,0,0,0,0,0,50.852,17.889,0.01193,search->category_view->exit
u_000787,s_7_0013835,browser,2025-12-12T11:29:24.647245Z,2025-12-12T11:32:15.650725Z,9,9,7,3,0,0,2,1,1,1,137.429,33.574,0.18524,item_view->item_view->item_view->wishlist->remove_from_cart->remove_from_cart->checkout_start->purchase->exit
u_000787,s_7_0013836,browser,2025-12-13T16:19:03.497351Z,2025-12-13T16:22:02.430409Z,7,7,5,1,0,1,0,0,0,0,116.885,62.048,0.07487,landing->search->category_view->item_view->wishlist->add_to_cart->exit
u_000787,s_7_0013837,browser,2025-12-14T07:39:11.260106Z,2025-12-14T07:47:53.381820Z,19,18,7,7,3,0,2,0,0,0,258.062,264.06,0.25937,search->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->wishlist->compare->compare->compare->remove_from_cart->remove_from_cart->...
u_000787,s_7_0013838,browser,2025-12-16T02:02:36.679197Z,2025-12-16T02:03:30.367201Z,3,3,3,0,0,0,1,0,0,0,42.222,11.466,0.34098,wishlist->remove_from_cart->exit
u_000787,s_7_0013839,browser,2025-12-16T22:12:33.612510Z,2025-12-16T22:17:40.422095Z,10,9,7,1,2,2,0,0,0,0,152.181,154.628,0.23093,landing->search->category_view->item_view->wishlist->compare->compare->add_to_cart->add_to_cart->exit
u_000787,s_7_0013840,browser,2025-12-20T04:00:47.371821Z,2025-12-20T04:22:03.694077Z,11,11,7,4,0,1,0,1,0,0,96.91,1179.412,0.21444,landing->landing->category_view->category_view->item_view->item_view->item_view->item_view->add_to_cart->checkout_start->exit
u_000787,s_7_0013841,browser,2025-12-24T03:26:07.972161Z,2025-12-24T03:31:45.808235Z,12,10,6,4,4,0,1,0,0,0,217.3,120.536,0.37009,landing->item_view->item_view->item_view->item_view->wishlist->compare->compare->compare->compare->remove_from_cart->exit
u_000787,s_7_0013842,browser,2025-12-25T05:03:23.652677Z,2025-12-25T05:06:35.153649Z,8,7,4,3,1,1,1,0,0,0,105.671,85.83,0.19646,search->category_view->item_view->item_view->item_view->compare->add_to_cart->remove_from_cart
u_000787,s_7_0013843,browser,2025-12-25T10:02:11.850596Z,2025-12-25T10:05:36.335470Z,13,9,7,6,1,0,0,1,0,0,154.987,49.498,0.06915,search->search->search->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->compare->checkout_start
u_000788,s_7_0013844,browser,2025-11-26T11:37:48.876455Z,2025-11-26T11:37:54.461044Z,1,1,1,0,0,0,0,0,0,0,5.585,0.0,0.0,exit
u_000788,s_7_0013845,browser,2025-11-27T02:02:06.448559Z,2025-11-27T02:06:41.497370Z,5,5,4,0,1,2,0,0,0,0,60.6,214.449,0.24578,category_view->compare->add_to_cart->add_to_cart->exit
u_000788,s_7_0013846,browser,2025-11-29T12:40:56.504026Z,2025-11-29T12:44:46.880650Z,5,4,3,1,1,1,0,0,0,0,55.532,174.845,0.22994,search->item_view->compare->add_to_cart->exit
u_000788,s_7_0013847,browser,2025-11-30T12:59:10.413730Z,2025-11-30T13:02:44.680136Z,3,3,3,1,0,0,0,0,1,1,60.633,153.633,0.10242,item_view->purchase->exit
u_000788,s_7_0013848,browser,2025-12-05T07:44:40.636235Z,2025-12-05T07:45:46.865713Z,2,2,2,0,0,0,0,0,0,0,40.238,25.991,0.02599,landing->exit
u_000788,s_7_0013849,browser,2025-12-06T05:43:27.080206Z,2025-12-06T05:53:53.451333Z,15,15,6,4,0,1,1,0,0,0,262.811,363.56,0.14181,landing->search->search->search->category_view->category_view->item_view->item_view->item_view->item_view->wishlist->wishlist->add_to_cart->remove_from_cart->exit
u_000788,s_7_0013850,browser,2025-12-08T10:34:28.354233Z,2025-12-08T10:35:17.487464Z,3,3,3,0,0,0,0,0,1,1,40.557,8.576,0.00572,category_view->purchase->exit
u_000788,s_7_0013851,browser,2025-12-09T15:41:01.322481Z,2025-12-09T15:50:30.756581Z,10,10,5,3,1,0,0,0,0,0,77.135,492.299,0.25846,search->search->category_view->item_view->item_view->item_view->wishlist->wishlist->compare->exit
u_000788,s_7_0013852,browser,2025-12-10T06:35:18.042500Z,2025-12-10T06:37:31.058460Z,6,6,4,2,0,0,0,1,0,0,110.776,22.24,0.00741,landing->landing->item_view->item_view->checkout_start->exit
u_000788,s_7_0013853,browser,2025-12-11T14:33:22.592615Z,2025-12-11T14:35:55.843582Z,10,9,8,3,0,1,0,1,1,1,105.14,48.111,0.04962,landing->landing->item_view->item_view->item_view->wishlist->add_to_cart->checkout_start->purchase->exit
u_000788,s_7_0013854,browser,2025-12-15T11:50:43.417330Z,2025-12-15T12:13:43.074553Z,29,26,8,12,8,0,2,2,0,0,420.694,958.963,0.3282,search->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->compare->compare->...
u_000788,s_7_0013855,browser,2025-12-16T09:09:53.150933Z,2025-12-16T09:10:55.884159Z,4,4,4,1,0,0,1,0,0,0,45.561,17.172,0.15859,category_view->item_view->remove_from_cart->exit
u_000788,s_7_0013856,browser,2025-12-19T05:55:10.421764Z,2025-12-19T06:02:15.215863Z,11,11,7,2,3,1,1,1,0,0,101.635,323.159,0.33148,search->search->search->item_view->item_view->compare->compare->compare->add_to_cart->remove_from_cart->checkout_start
u_000788,s_7_0013857,browser,2025-12-24T18:25:34.759411Z,2025-12-24T18:27:27.648628Z,5,5,3,0,0,1,0,0,0,0,64.621,48.268,0.09931,search->category_view->wishlist->add_to_cart->exit
u_000788,s_7_0013858,browser,2025-12-25T06:22:32.845656Z,2025-12-25T06:24:32.509747Z,5,5,3,2,0,1,0,0,0,0,57.588,62.076,0.10483,item_view->item_view->wishlist->add_to_cart->exit
u_000789,s_7_0013859,bargain_hunter,2025-12-02T22:49:14.337881Z,2025-12-02T22:51:20.751421Z,5,5,3,1,2,1,0,0,0,0,106.605,19.808,0.32792,item_view->compare->compare->add_to_cart->exit
u_000789,s_7_0013860,bargain_hunter,2025-12-04T11:47:20.116589Z,2025-12-04T11:58:49.759919Z,23,22,7,8,1,0,0,1,0,0,308.123,381.521,0.08535,search->search->search->search->search->search->category_view->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->...
u_000789,s_7_0013861,bargain_hunter,2025-12-08T03:05:27.100945Z,2025-12-08T03:23:38.284735Z,23,22,8,6,5,0,0,2,0,0,335.698,755.486,0.23961,landing->landing->landing->search->search->search->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->compare->compare->compare->...
u_000789,s_7_0013862,bargain_hunter,2025-12-09T02:00:26.763472Z,2025-12-09T02:04:50.861393Z,12,11,7,2,0,0,1,3,0,0,147.376,116.722,0.13612,search->search->search->item_view->item_view->wishlist->wishlist->remove_from_cart->checkout_start->checkout_start->checkout_start->exit
u_000789,s_7_0013863,bargain_hunter,2025-12-14T08:48:01.102736Z,2025-12-14T08:56:05.955258Z,8,8,5,1,3,0,1,0,0,0,69.471,415.382,0.47885,search->category_view->item_view->compare->compare->compare->remove_from_cart->exit
u_000790,s_7_0013864,bargain_hunter,2025-11-27T03:58:12.319766Z,2025-11-27T03:58:42.452878Z,2,2,2,0,0,0,0,0,0,0,23.683,6.45,0.00645,search->exit
u_000790,s_7_0013865,bargain_hunter,2025-11-29T03:33:06.834855Z,2025-11-29T03:35:38.326489Z,10,10,6,4,2,0,0,1,0,0,110.615,40.877,0.20818,landing->search->item_view->item_view->item_view->item_view->wishlist->compare->compare->checkout_start
u_000790,s_7_0013866,bargain_hunter,2025-11-29T09:09:46.759658Z,2025-11-29T09:15:06.045372Z,16,16,7,4,2,3,1,0,0,0,155.292,163.994,0.208,landing->search->category_view->item_view->item_view->item_view->item_view->wishlist->wishlist->compare->compare->add_to_cart->add_to_cart->add_to_cart->remove_from_cart->exit
u_000790,s_7_0013867,bargain_hunter,2025-11-29T19:37:19.373312Z,2025-11-29T19:38:14.259158Z,3,3,3,0,0,0,0,0,0,0,42.855,12.031,0.14135,category_view->wishlist->exit
u_000790,s_7_0013868,bargain_hunter,2025-11-30T02:46:57.450795Z,2025-11-30T02:47:04.179119Z,1,1,1,0,0,0,0,0,0,0,6.728,0.0,0.0,exit
u_000790,s_7_0013869,bargain_hunter,2025-12-01T17:25:30.085518Z,2025-12-01T17:25:35.866043Z,1,1,1,0,0,0,0,0,0,0,5.781,0.0,0.0,exit
u_000790,s_7_0013870,bargain_hunter,2025-12-01T19:47:05.969917Z,2025-12-01T19:49:05.048820Z,5,5,4,1,0,0,0,0,0,0,84.218,34.861,0.09394,search->category_view->category_view->item_view->wishlist
u_000790,s_7_0013871,bargain_hunter,2025-12-07T17:07:20.088147Z,2025-12-07T17:07:38.501168Z,1,1,1,0,0,0,0,0,0,0,18.413,0.0,0.0,exit
u_000790,s_7_0013872,bargain_hunter,2025-12-09T21:29:27.579810Z,2025-12-09T21:31:08.090264Z,4,4,4,0,0,1,1,0,0,0,75.996,24.514,0.26226,wishlist->add_to_cart->remove_from_cart->exit
u_000790,s_7_0013873,bargain_hunter,2025-12-10T04:11:04.160494Z,2025-12-10T04:11:11.879196Z,1,1,1,0,0,0,0,0,0,0,7.719,0.0,0.0,exit
u_000790,s_7_0013874,bargain_hunter,2025-12-11T22:49:21.318583Z,2025-12-11T22:58:32.247517Z,12,11,5,8,2,1,0,0,0,0,167.148,383.781,0.1973,search->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->compare->compare->add_to_cart
u_000790,s_7_0013875,bargain_hunter,2025-12-13T03:41:50.019679Z,2025-12-13T03:42:38.974433Z,2,2,2,1,0,0,0,0,0,0,16.378,32.577,0.03258,item_view->exit
u_000790,s_7_0013876,bargain_hunter,2025-12-15T16:13:56.399914Z,2025-12-15T16:21:54.874963Z,16,16,7,4,1,1,1,0,0,0,223.434,255.041,0.11938,landing->landing->search->search->search->category_view->category_view->category_view->item_view->item_view->item_view->item_view->compare->add_to_cart->remove_from_cart->exit
u_000790,s_7_0013877,bargain_hunter,2025-12-18T23:42:47.285623Z,2025-12-18T23:45:00.082826Z,4,4,3,2,0,0,0,0,0,0,41.41,91.387,0.04569,search->item_view->item_view->exit
u_000790,s_7_0013878,bargain_hunter,2025-12-19T13:12:47.364643Z,2025-12-19T13:15:03.570523Z,7,7,6,2,0,1,0,1,1,1,97.285,38.921,0.06826,item_view->item_view->wishlist->add_to_cart->checkout_start->purchase->exit
u_000790,s_7_0013879,bargain_hunter,2025-12-22T09:33:07.342732Z,2025-12-22T09:35:58.122452Z,8,8,5,1,1,3,1,0,0,0,137.979,32.801,0.1832,search->item_view->compare->add_to_cart->add_to_cart->add_to_cart->remove_from_cart->exit
