user_id,session_id,timestamp,event_index,event_type,item_id,category,price,price_bucket,dwell_time_s,gap_time_s,referrer,device,state_true,is_noise
u_000576,s_7_0010089,2025-12-03T07:44:34.166895Z,2,item_view,item_011756,tops,69.74,50_100,14.518,4.111,,tablet,evaluating,0
u_000576,s_7_0010089,2025-12-03T07:44:42.162307Z,3,search,item_008690,pants,42.81,20_50,3.176,4.819,,tablet,evaluating,0
u_000576,s_7_0010089,2025-12-03T07:44:56.459130Z,4,item_view,item_001287,bags,216.36,200_plus,6.571,7.725,,tablet,exploring,0
u_000576,s_7_0010089,2025-12-03T07:45:25.814815Z,5,exit,item_007919,pants,20.98,20_50,12.383,16.973,,tablet,exploring,0
u_000576,s_7_0010090,2025-12-03T11:28:10.498496Z,0,exit,item_010615,tops,19.76,0_20,10.616,0.0,search,tablet,exploring,0
u_000576,s_7_0010091,2025-12-03T12:44:51.475752Z,0,checkout_start,item_002443,electronics,125.02,100_200,22.36,0.0,direct,tablet,exploring,0
u_000576,s_7_0010091,2025-12-03T12:45:01.177420Z,1,item_view,item_005775,home,44.09,20_50,7.372,2.33,,tablet,exploring,0
u_000576,s_7_0010091,2025-12-03T12:46:23.081617Z,2,search,item_000691,pants,95.19,50_100,70.921,10.983,,tablet,evaluating,0
u_000576,s_7_0010091,2025-12-03T12:46:47.678077Z,3,category_view,item_011320,pants,58.62,50_100,10.894,13.703,,tablet,evaluating,0
u_000576,s_7_0010091,2025-12-03T12:47:24.128205Z,4,item_view,item_003878,electronics,350.36,200_plus,31.275,5.175,,tablet,evaluating,0
u_000576,s_7_0010091,2025-12-03T12:47:57.694199Z,5,landing,item_011489,pants,94.29,50_100,15.336,18.23,,tablet,evaluating,0
u_000576,s_7_0010091,2025-12-03T12:48:42.271610Z,6,wishlist,item_011489,tops,24.19,20_50,35.824,8.753,,tablet,evaluating,0
u_000576,s_7_0010091,2025-12-03T12:49:21.950630Z,7,exit,item_009378,home,110.63,100_200,18.87,20.809,,tablet,churn_risk,0
u_000576,s_7_0010092,2025-12-03T22:14:44.395228Z,0,item_view,item_002380,outerwear,227.7,200_plus,15.173,0.0,ads,tablet,exploring,0
u_000576,s_7_0010092,2025-12-03T22:14:56.558068Z,1,wishlist,item_002163,tops,61.85,50_100,8.348,3.815,,tablet,exploring,0
u_000576,s_7_0010092,2025-12-03T22:15:27.505170Z,2,category_view,item_006866,tops,26.47,20_50,27.363,3.584,,tablet,exploring,0
u_000576,s_7_0010092,2025-12-03T22:16:02.501691Z,3,item_view,item_010029,bags,73.09,50_100,26.916,8.08,,tablet,evaluating,0
u_000576,s_7_0010092,2025-12-03T22:16:12.808678Z,4,item_view,item_007812,bags,246.49,200_plus,4.643,5.664,,tablet,high_intent,0
u_000576,s_7_0010092,2025-12-03T22:16:44.564087Z,5,landing,item_011432,outerwear,97.14,50_100,24.92,6.835,,tablet,exploring,0
u_000576,s_7_0010092,2025-12-03T22:17:45.002813Z,6,item_view,item_008151,beauty,10.35,0_20,58.083,2.356,,tablet,evaluating,0
u_000576,s_7_0010092,2025-12-03T22:17:52.444813Z,7,category_view,item_011319,beauty,17.72,0_20,4.497,2.945,,tablet,churn_risk,0
u_000576,s_7_0010092,2025-12-03T22:18:16.460485Z,8,item_view,item_008698,bags,139.93,100_200,19.769,4.247,,tablet,exploring,0
u_000576,s_7_0010092,2025-12-03T22:18:25.299208Z,9,item_view,item_011782,outerwear,330.1,200_plus,7.002,1.836,,tablet,exploring,0
u_000576,s_7_0010092,2025-12-03T22:19:00.697058Z,10,wishlist,item_008839,bags,161.63,100_200,26.011,9.387,,tablet,exploring,0
u_000576,s_7_0010092,2025-12-03T22:19:18.341117Z,11,category_view,item_003787,bags,196.92,100_200,10.174,7.47,,tablet,exploring,0
u_000576,s_7_0010093,2025-12-04T21:14:47.255233Z,0,category_view,item_003208,outerwear,164.55,100_200,13.311,0.0,search,tablet,exploring,0
u_000576,s_7_0010093,2025-12-04T21:15:03.271201Z,1,item_view,item_011975,beauty,20.69,20_50,7.853,8.163,,tablet,exploring,0
u_000576,s_7_0010093,2025-12-04T21:15:29.132432Z,2,item_view,item_005705,electronics,225.57,200_plus,7.956,17.905,,tablet,evaluating,0
u_000576,s_7_0010093,2025-12-04T21:15:50.355963Z,3,add_to_cart,item_002274,pants,49.87,20_50,18.616,2.608,,tablet,high_intent,0
u_000576,s_7_0010093,2025-12-04T21:16:02.266656Z,4,item_view,item_006707,shoes,64.8,50_100,10.465,1.446,,tablet,high_intent,0
u_000576,s_7_0010093,2025-12-04T21:17:14.082566Z,5,item_view,item_011638,home,40.34,20_50,4.261,67.554,,tablet,idle,0
u_000576,s_7_0010093,2025-12-04T21:17:31.060299Z,6,item_view,item_007243,pants,33.32,20_50,8.864,8.114,,tablet,idle,0
u_000576,s_7_0010093,2025-12-04T21:19:45.126128Z,7,search,item_004917,electronics,280.82,200_plus,4.883,129.182,,tablet,idle,0
u_000576,s_7_0010093,2025-12-04T21:20:10.637613Z,8,search,item_011106,shoes,93.82,50_100,17.566,7.946,,tablet,evaluating,0
u_000576,s_7_0010093,2025-12-04T21:20:38.492615Z,9,search,item_006143,outerwear,144.35,100_200,23.467,4.388,,tablet,evaluating,0
u_000576,s_7_0010093,2025-12-04T21:21:05.918396Z,10,item_view,item_006826,outerwear,130.34,100_200,6.107,21.318,,tablet,churn_risk,0
u_000576,s_7_0010093,2025-12-04T21:22:44.866703Z,11,search,item_009869,bags,95.82,50_100,6.07,92.879,,tablet,idle,0
u_000576,s_7_0010093,2025-12-04T21:23:01.517882Z,12,item_view,item_003585,outerwear,46.21,20_50,4.991,11.66,,tablet,exploring,0
u_000576,s_7_0010093,2025-12-04T21:23:24.985190Z,13,compare,item_005351,beauty,25.25,20_50,22.025,1.442,,tablet,exploring,0
u_000576,s_7_0010093,2025-12-04T21:23:52.226247Z,14,category_view,item_007448,bags,89.81,50_100,12.773,14.468,,tablet,exploring,0
u_000576,s_7_0010093,2025-12-04T21:24:02.938948Z,15,item_view,item_002337,outerwear,99.19,50_100,8.396,2.316,,tablet,exploring,0
u_000576,s_7_0010093,2025-12-04T21:24:10.288078Z,16,item_view,item_003622,beauty,19.24,0_20,5.838,1.511,,tablet,exploring,0
u_000576,s_7_0010093,2025-12-04T21:24:23.605021Z,17,remove_from_cart,item_006422,electronics,328.48,200_plus,10.18,3.137,,tablet,exploring,0
u_000576,s_7_0010093,2025-12-04T21:24:39.553872Z,18,item_view,item_011668,electronics,147.87,100_200,2.456,13.493,,tablet,churn_risk,0
u_000576,s_7_0010093,2025-12-04T21:25:03.950455Z,19,item_view,item_001210,shoes,245.99,200_plus,5.454,18.942,,tablet,churn_risk,0
u_000576,s_7_0010093,2025-12-04T21:25:18.464352Z,20,exit,item_008585,outerwear,237.8,200_plus,3.85,10.664,,tablet,churn_risk,0
u_000576,s_7_0010094,2025-12-09T10:35:43.913604Z,0,item_view,item_003450,bags,144.33,100_200,14.44,0.0,direct,tablet,exploring,0
u_000576,s_7_0010094,2025-12-09T10:35:56.546831Z,1,landing,item_002859,beauty,13.14,0_20,7.593,5.041,,tablet,exploring,0
u_000576,s_7_0010094,2025-12-09T10:36:26.692696Z,2,exit,item_008329,home,117.91,100_200,2.726,27.42,,tablet,idle,1
u_000576,s_7_0010095,2025-12-09T20:37:05.838800Z,0,add_to_cart,item_001128,home,84.03,50_100,12.847,0.0,ads,tablet,exploring,0
u_000576,s_7_0010095,2025-12-09T20:37:19.833554Z,1,item_view,item_007615,home,120.47,100_200,10.321,3.674,,tablet,exploring,0
u_000576,s_7_0010095,2025-12-09T20:37:35.505426Z,2,item_view,item_008084,outerwear,140.89,100_200,11.882,3.79,,tablet,evaluating,0
u_000576,s_7_0010095,2025-12-09T20:37:48.319030Z,3,category_view,item_001516,bags,74.7,50_100,10.268,2.545,,tablet,exploring,0
u_000576,s_7_0010095,2025-12-09T20:38:32.859674Z,4,search,item_003856,beauty,25.39,20_50,36.919,7.622,,tablet,evaluating,0
u_000576,s_7_0010095,2025-12-09T20:39:06.699569Z,5,remove_from_cart,item_000969,electronics,411.66,200_plus,29.864,3.976,,tablet,exploring,0
u_000576,s_7_0010096,2025-12-14T18:22:00.187872Z,0,compare,item_008630,tops,21.61,20_50,13.534,0.0,ads,tablet,evaluating,0
u_000576,s_7_0010096,2025-12-14T18:22:13.569970Z,1,item_view,item_009523,tops,31.86,20_50,11.204,2.178,,tablet,exploring,0
u_000576,s_7_0010096,2025-12-14T18:23:17.179548Z,2,exit,item_000273,pants,75.22,50_100,12.086,51.524,,tablet,idle,0
u_000576,s_7_0010097,2025-12-14T21:01:11.803067Z,0,item_view,item_004730,bags,194.58,100_200,9.864,0.0,email,tablet,churn_risk,0
u_000576,s_7_0010097,2025-12-14T21:01:59.669312Z,1,category_view,item_009751,shoes,97.65,50_100,6.168,41.698,,tablet,churn_risk,0
u_000576,s_7_0010097,2025-12-14T21:02:19.294733Z,2,item_view,item_007388,home,167.6,100_200,8.035,11.591,,tablet,churn_risk,0
u_000576,s_7_0010097,2025-12-14T21:02:45.030033Z,3,add_to_cart,item_005407,electronics,104.53,100_200,14.432,11.303,,tablet,churn_risk,0
u_000576,s_7_0010097,2025-12-14T21:02:56.893485Z,4,item_view,item_004620,pants,40.85,20_50,8.821,3.043,,tablet,churn_risk,0
u_000576,s_7_0010097,2025-12-14T21:03:17.094310Z,5,item_view,item_011849,pants,42.3,20_50,4.678,15.522,,tablet,churn_risk,0
u_000576,s_7_0010097,2025-12-14T21:03:51.135644Z,6,checkout_start,item_002236,beauty,17.87,0_20,13.107,20.934,,tablet,churn_risk,0
u_000576,s_7_0010097,2025-12-14T21:04:32.777998Z,7,item_view,item_009425,outerwear,87.24,50_100,3.345,38.297,,tablet,churn_risk,0
u_000576,s_7_0010097,2025-12-14T21:05:09.446855Z,8,remove_from_cart,item_008765,shoes,60.61,50_100,33.415,3.254,,tablet,evaluating,0
u_000576,s_7_0010097,2025-12-14T21:05:29.804034Z,9,search,item_001125,tops,61.28,50_100,18.751,1.606,,tablet,high_intent,0
u_000576,s_7_0010097,2025-12-14T21:06:14.087360Z,10,remove_from_cart,item_001135,beauty,22.76,20_50,29.386,14.897,,tablet,churn_risk,0
u_000576,s_7_0010097,2025-12-14T21:06:26.946499Z,11,search,item_006644,shoes,41.2,20_50,5.815,7.044,,tablet,exploring,0
u_000576,s_7_0010097,2025-12-14T21:07:02.592147Z,12,item_view,item_008578,pants,94.63,50_100,29.074,6.571,,tablet,evaluating,0
u_000576,s_7_0010097,2025-12-14T21:07:47.876188Z,13,add_to_cart,item_010788,shoes,69.16,50_100,40.791,4.493,,tablet,evaluating,0
u_000576,s_7_0010097,2025-12-14T21:08:06.515809Z,14,add_to_cart,item_005017,electronics,214.79,200_plus,16.949,1.69,,tablet,exploring,0
u_000576,s_7_0010098,2025-12-15T02:16:13.815623Z,0,category_view,item_001391,home,71.99,50_100,9.651,0.0,direct,tablet,evaluating,0
u_000576,s_7_0010098,2025-12-15T02:16:53.516441Z,1,wishlist,item_009932,shoes,39.25,20_50,5.673,34.028,,tablet,churn_risk,0
u_000576,s_7_0010098,2025-12-15T02:19:56.838595Z,2,exit,item_000492,electronics,193.01,100_200,4.726,178.596,,tablet,idle,0
u_000576,s_7_0010099,2025-12-15T15:27:29.472743Z,0,compare,item_005014,outerwear,116.66,100_200,9.104,0.0,ads,tablet,exploring,0
u_000576,s_7_0010099,2025-12-15T15:28:19.490183Z,1,exit,item_006453,bags,108.26,100_200,5.206,44.811,,tablet,idle,0
u_000576,s_7_0010100,2025-12-16T00:51:02.353702Z,0,search,item_006270,bags,111.64,100_200,21.704,0.0,direct,tablet,exploring,1
u_000576,s_7_0010100,2025-12-16T00:51:28.672272Z,1,item_view,item_008949,pants,72.95,50_100,21.909,4.41,,tablet,evaluating,0
u_000576,s_7_0010100,2025-12-16T00:51:36.593059Z,2,purchase,item_002950,tops,27.86,20_50,5.635,2.286,,tablet,high_intent,0
u_000576,s_7_0010100,2025-12-16T00:51:47.366146Z,3,exit,item_001528,beauty,16.89,0_20,6.16,4.613,,tablet,high_intent,0
u_000576,s_7_0010101,2025-12-21T02:01:48.889328Z,0,landing,item_000058,pants,25.44,20_50,6.944,0.0,ads,tablet,evaluating,0
u_000576,s_7_0010101,2025-12-21T02:02:06.475988Z,1,compare,item_007955,beauty,16.82,0_20,14.558,3.028,,tablet,exploring,0
u_000576,s_7_0010101,2025-12-21T02:02:39.306144Z,2,landing,item_005049,home,109.45,100_200,6.277,26.553,,tablet,churn_risk,0
u_000576,s_7_0010101,2025-12-21T02:02:44.722781Z,3,category_view,item_006113,shoes,53.25,50_100,4.543,0.873,,tablet,exploring,0
u_000576,s_7_0010101,2025-12-21T02:03:06.853609Z,4,category_view,item_010337,bags,77.87,50_100,19.781,2.349,,tablet,exploring,0
u_000576,s_7_0010101,2025-12-21T02:03:35.962199Z,5,category_view,item_008238,beauty,40.76,20_50,27.622,1.487,,tablet,exploring,0
u_000576,s_7_0010101,2025-12-21T02:03:53.989787Z,6,purchase,item_002670,shoes,54.0,50_100,15.122,2.906,,tablet,exploring,0
u_000576,s_7_0010102,2025-12-24T00:40:57.928397Z,0,item_view,item_008787,shoes,43.9,20_50,9.531,0.0,search,tablet,exploring,0
u_000576,s_7_0010102,2025-12-24T00:41:25.227048Z,1,item_view,item_007616,tops,45.17,20_50,10.983,16.316,,tablet,churn_risk,0
u_000576,s_7_0010102,2025-12-24T00:42:54.249928Z,2,category_view,item_004867,beauty,10.21,0_20,17.953,71.07,,tablet,churn_risk,0
u_000576,s_7_0010102,2025-12-24T00:43:43.571910Z,3,exit,item_004542,beauty,29.08,20_50,5.036,44.286,,tablet,churn_risk,1
u_000576,s_7_0010103,2025-12-24T04:53:04.168881Z,0,compare,item_004679,beauty,12.94,0_20,11.332,0.0,search,tablet,high_intent,0
u_000576,s_7_0010103,2025-12-24T04:53:17.203643Z,1,category_view,item_005667,bags,133.58,100_200,8.178,4.857,,tablet,high_intent,0
u_000576,s_7_0010103,2025-12-24T04:54:38.337039Z,2,search,item_011941,bags,204.64,200_plus,6.999,74.134,,tablet,idle,0
u_000576,s_7_0010103,2025-12-24T04:55:25.426607Z,3,search,item_002850,pants,57.16,50_100,18.532,28.557,,tablet,idle,0
u_000576,s_7_0010103,2025-12-24T04:55:48.466583Z,4,landing,item_007687,home,64.73,50_100,2.616,20.424,,tablet,idle,0
u_000576,s_7_0010103,2025-12-24T04:56:43.314917Z,5,item_view,item_001281,tops,25.27,20_50,4.081,50.768,,tablet,idle,0
u_000576,s_7_0010103,2025-12-24T04:58:38.058333Z,6,search,item_003343,shoes,103.64,100_200,5.681,109.063,,tablet,idle,0
u_000576,s_7_0010103,2025-12-24T04:59:14.391866Z,7,search,item_005298,shoes,36.7,20_50,29.618,6.715,,tablet,evaluating,0
u_000576,s_7_0010103,2025-12-24T04:59:40.943636Z,8,compare,item_005298,home,37.47,20_50,22.132,4.42,,tablet,evaluating,0
u_000576,s_7_0010103,2025-12-24T04:59:57.035894Z,9,checkout_start,item_005298,electronics,159.39,100_200,6.981,9.111,,tablet,evaluating,0
u_000576,s_7_0010103,2025-12-24T05:00:18.726169Z,10,checkout_start,item_009037,bags,70.32,50_100,19.156,2.534,,tablet,evaluating,0
u_000576,s_7_0010103,2025-12-24T05:00:31.010067Z,11,category_view,item_004545,pants,23.14,20_50,6.632,5.652,,tablet,exploring,0
u_000576,s_7_0010103,2025-12-24T05:00:47.820894Z,12,item_view,item_001092,beauty,13.36,0_20,10.348,6.462,,tablet,exploring,0
u_000576,s_7_0010104,2025-12-24T11:02:52.402683Z,0,checkout_start,item_004144,beauty,22.4,20_50,6.156,0.0,search,tablet,exploring,0
u_000576,s_7_0010104,2025-12-24T11:03:15.602534Z,1,checkout_start,item_009611,beauty,20.12,20_50,15.999,7.2,,tablet,exploring,0
u_000576,s_7_0010104,2025-12-24T11:03:51.782873Z,2,exit,item_009611,beauty,8.13,0_20,26.903,9.278,,tablet,evaluating,0
u_000576,s_7_0010105,2025-12-25T09:36:41.522255Z,0,item_view,item_008367,shoes,87.21,50_100,13.236,0.0,ads,tablet,evaluating,0
u_000576,s_7_0010105,2025-12-25T09:36:57.418195Z,1,remove_from_cart,item_008367,beauty,32.04,20_50,11.723,4.172,,tablet,evaluating,0
u_000576,s_7_0010105,2025-12-25T09:37:18.910110Z,2,category_view,item_000478,bags,246.51,200_plus,19.876,1.616,,tablet,evaluating,0
u_000576,s_7_0010105,2025-12-25T09:37:30.544270Z,3,category_view,item_005291,electronics,800.0,200_plus,9.302,2.332,,tablet,exploring,0
u_000576,s_7_0010105,2025-12-25T09:37:50.214528Z,4,add_to_cart,item_006992,shoes,75.74,50_100,16.776,2.895,,tablet,high_intent,0
u_000576,s_7_0010105,2025-12-25T09:38:07.733908Z,5,wishlist,item_003952,tops,38.41,20_50,12.209,5.31,,tablet,high_intent,0
u_000576,s_7_0010105,2025-12-25T09:38:49.942768Z,6,item_view,item_002966,tops,39.41,20_50,9.741,32.468,,tablet,idle,0
u_000576,s_7_0010105,2025-12-25T09:39:08.130801Z,7,category_view,item_007553,electronics,129.18,100_200,14.839,3.349,,tablet,exploring,0
u_000576,s_7_0010105,2025-12-25T09:39:45.199805Z,8,category_view,item_007168,beauty,11.91,0_20,29.824,7.245,,tablet,evaluating,0
u_000576,s_7_0010105,2025-12-25T09:39:58.099063Z,9,search,item_009783,pants,28.14,20_50,9.454,3.446,,tablet,exploring,0
u_000576,s_7_0010105,2025-12-25T09:40:44.025297Z,10,category_view,item_003845,outerwear,118.98,100_200,3.526,42.401,,tablet,idle,0
u_000576,s_7_0010105,2025-12-25T09:41:40.486097Z,11,category_view,item_005085,tops,32.04,20_50,5.942,50.519,,tablet,idle,0
u_000576,s_7_0010105,2025-12-25T09:42:01.416141Z,12,exit,item_005085,outerwear,118.83,100_200,19.096,1.834,,tablet,evaluating,0
u_000577,s_7_0010106,2025-11-26T21:38:46.858570Z,0,search,item_001946,bags,221.84,200_plus,8.734,0.0,ads,mobile,churn_risk,0
u_000577,s_7_0010106,2025-11-26T21:39:22.093473Z,1,compare,item_007161,outerwear,118.76,100_200,8.205,27.03,,mobile,churn_risk,0
u_000577,s_7_0010106,2025-11-26T21:39:47.828741Z,2,category_view,item_001505,shoes,23.96,20_50,7.91,17.825,,mobile,churn_risk,0
u_000577,s_7_0010106,2025-11-26T21:40:04.345962Z,3,category_view,item_005442,bags,97.55,50_100,4.479,12.038,,mobile,churn_risk,0
u_000577,s_7_0010106,2025-11-26T21:40:17.699023Z,4,item_view,item_008638,bags,103.92,100_200,6.506,6.847,,mobile,exploring,0
u_000577,s_7_0010106,2025-11-26T21:40:25.620649Z,5,landing,item_000736,tops,14.9,0_20,5.696,2.225,,mobile,evaluating,0
u_000577,s_7_0010106,2025-11-26T21:41:01.963643Z,6,landing,item_002169,shoes,53.09,50_100,33.321,3.022,,mobile,evaluating,0
u_000577,s_7_0010106,2025-11-26T21:41:28.626091Z,7,category_view,item_004232,home,133.29,100_200,18.245,8.417,,mobile,evaluating,0
u_000577,s_7_0010106,2025-11-26T21:41:37.007768Z,8,landing,item_000055,home,137.08,100_200,2.822,5.56,,mobile,churn_risk,0
u_000577,s_7_0010106,2025-11-26T21:42:26.552773Z,9,search,item_003248,pants,70.98,50_100,7.763,41.782,,mobile,churn_risk,0
u_000577,s_7_0010106,2025-11-26T21:42:59.891844Z,10,remove_from_cart,item_006595,home,84.04,50_100,29.613,3.726,,mobile,churn_risk,0
u_000577,s_7_0010106,2025-11-26T21:43:49.094746Z,11,item_view,item_004196,shoes,97.58,50_100,13.267,35.936,,mobile,churn_risk,0
u_000577,s_7_0010106,2025-11-26T21:44:24.654545Z,12,item_view,item_011067,electronics,118.58,100_200,17.807,17.753,,mobile,churn_risk,0
u_000577,s_7_0010106,2025-11-26T21:44:48.123535Z,13,exit,item_011287,bags,87.41,50_100,3.945,19.524,,mobile,churn_risk,0
u_000577,s_7_0010107,2025-11-30T06:37:40.209990Z,0,item_view,item_008305,bags,244.33,200_plus,18.704,0.0,direct,mobile,evaluating,0
u_000577,s_7_0010107,2025-11-30T06:37:58.220763Z,1,category_view,item_009783,tops,36.48,20_50,10.708,7.303,,mobile,evaluating,0
u_000577,s_7_0010107,2025-11-30T06:38:12.017585Z,2,add_to_cart,item_009010,bags,289.84,200_plus,5.389,8.408,,mobile,high_intent,0
u_000577,s_7_0010107,2025-11-30T06:38:43.975837Z,3,item_view,item_009922,bags,200.63,200_plus,13.556,18.403,,mobile,evaluating,0
u_000577,s_7_0010107,2025-11-30T06:39:02.320393Z,4,item_view,item_009922,home,42.98,20_50,15.491,2.854,,mobile,evaluating,0
u_000577,s_7_0010107,2025-11-30T06:39:47.394888Z,5,compare,item_009922,shoes,82.18,50_100,8.877,36.198,,mobile,evaluating,0
u_000577,s_7_0010107,2025-11-30T06:40:18.157798Z,6,landing,item_010083,home,196.05,100_200,23.078,7.685,,mobile,exploring,0
u_000577,s_7_0010107,2025-11-30T06:40:37.037216Z,7,category_view,item_008581,bags,52.41,50_100,12.233,6.646,,mobile,exploring,0
u_000577,s_7_0010107,2025-11-30T06:40:50.489417Z,8,category_view,item_003213,bags,65.31,50_100,5.769,7.683,,mobile,exploring,0
u_000577,s_7_0010107,2025-11-30T06:41:19.032879Z,9,item_view,item_000341,outerwear,217.42,200_plus,17.494,11.049,,mobile,evaluating,0
u_000577,s_7_0010107,2025-11-30T06:41:50.577380Z,10,category_view,item_004357,outerwear,78.13,50_100,18.773,12.771,,mobile,evaluating,0
u_000577,s_7_0010107,2025-11-30T06:42:10.776921Z,11,category_view,item_006941,beauty,14.01,0_20,13.165,7.034,,mobile,high_intent,0
u_000577,s_7_0010107,2025-11-30T06:42:54.607152Z,12,category_view,item_010050,home,45.94,20_50,5.281,38.549,,mobile,idle,0
u_000577,s_7_0010107,2025-11-30T06:43:07.771711Z,13,exit,item_004926,outerwear,132.1,100_200,6.328,6.837,,mobile,idle,0
u_000577,s_7_0010108,2025-11-30T11:43:46.588595Z,0,checkout_start,item_004979,pants,49.59,20_50,13.604,0.0,email,mobile,exploring,0
u_000577,s_7_0010108,2025-11-30T11:44:11.048476Z,1,landing,item_004335,beauty,25.23,20_50,7.569,16.891,,mobile,exploring,0
u_000577,s_7_0010108,2025-11-30T11:44:19.110588Z,2,item_view,item_002552,outerwear,59.0,50_100,5.82,2.242,,mobile,exploring,0
u_000577,s_7_0010108,2025-11-30T11:44:36.508550Z,3,item_view,item_002818,beauty,12.32,0_20,12.538,4.86,,mobile,evaluating,0
u_000577,s_7_0010108,2025-11-30T11:44:56.840699Z,4,exit,item_008177,home,59.28,50_100,17.916,2.416,,mobile,evaluating,0
u_000577,s_7_0010109,2025-12-03T08:07:47.897808Z,0,item_view,item_010039,beauty,18.25,0_20,10.466,0.0,search,mobile,exploring,0
u_000577,s_7_0010109,2025-12-03T08:07:59.747662Z,1,item_view,item_011467,shoes,47.72,20_50,11.483,0.367,,mobile,exploring,0
u_000577,s_7_0010109,2025-12-03T08:08:42.137685Z,2,search,item_009524,home,49.56,20_50,33.263,9.127,,mobile,evaluating,0
u_000577,s_7_0010109,2025-12-03T08:09:48.362425Z,3,wishlist,item_011352,pants,92.85,50_100,8.465,57.759,,mobile,idle,0
u_000577,s_7_0010109,2025-12-03T08:10:53.676908Z,4,category_view,item_011814,tops,59.12,50_100,10.938,54.377,,mobile,idle,0
u_000577,s_7_0010109,2025-12-03T08:12:42.683635Z,5,exit,item_000105,outerwear,239.09,200_plus,6.723,102.284,,mobile,idle,0
u_000577,s_7_0010110,2025-12-03T18:04:18.600716Z,0,item_view,item_005308,outerwear,233.59,200_plus,6.204,0.0,search,mobile,idle,0
u_000577,s_7_0010110,2025-12-03T18:04:39.946882Z,1,compare,item_009010,beauty,19.47,0_20,15.125,6.221,,mobile,evaluating,0
u_000577,s_7_0010110,2025-12-03T18:05:00.973581Z,2,search,item_011794,electronics,267.58,200_plus,10.626,10.4,,mobile,evaluating,0
u_000577,s_7_0010110,2025-12-03T18:06:10.921569Z,3,wishlist,item_011794,electronics,62.54,50_100,48.118,21.83,,mobile,evaluating,0
u_000577,s_7_0010110,2025-12-03T18:06:51.855982Z,4,item_view,item_003682,outerwear,138.64,100_200,5.844,35.09,,mobile,churn_risk,0
u_000577,s_7_0010110,2025-12-03T18:07:09.515391Z,5,remove_from_cart,item_005160,beauty,21.11,20_50,13.201,4.459,,mobile,exploring,0
u_000577,s_7_0010110,2025-12-03T18:07:29.273335Z,6,category_view,item_011850,bags,148.12,100_200,16.416,3.342,,mobile,exploring,1
u_000577,s_7_0010110,2025-12-03T18:07:43.103153Z,7,exit,item_002248,shoes,128.55,100_200,4.47,9.359,,mobile,exploring,0
u_000577,s_7_0010111,2025-12-05T13:29:13.857313Z,0,search,item_011675,electronics,149.74,100_200,26.79,0.0,ads,mobile,exploring,0
u_000577,s_7_0010111,2025-12-05T13:29:25.554284Z,1,category_view,item_007163,electronics,195.92,100_200,8.724,2.973,,mobile,exploring,0
u_000577,s_7_0010111,2025-12-05T13:29:41.453620Z,2,checkout_start,item_006254,beauty,23.63,20_50,13.754,2.146,,mobile,high_intent,0
u_000577,s_7_0010111,2025-12-05T13:30:24.682016Z,3,remove_from_cart,item_004802,beauty,15.55,0_20,11.721,31.508,,mobile,evaluating,0
u_000577,s_7_0010111,2025-12-05T13:30:56.571642Z,4,landing,item_011780,beauty,16.89,0_20,21.931,9.959,,mobile,evaluating,0
u_000577,s_7_0010111,2025-12-05T13:31:54.733664Z,5,search,item_003896,electronics,252.64,200_plus,8.083,50.079,,mobile,idle,0
u_000577,s_7_0010111,2025-12-05T13:32:53.391147Z,6,item_view,item_001804,outerwear,170.81,100_200,5.723,52.934,,mobile,idle,0
u_000577,s_7_0010111,2025-12-05T13:33:17.624652Z,7,wishlist,item_004615,beauty,15.53,0_20,20.133,4.101,,mobile,exploring,0
u_000577,s_7_0010111,2025-12-05T13:33:49.984114Z,8,search,item_007193,home,43.92,20_50,28.778,3.581,,mobile,exploring,0
u_000577,s_7_0010112,2025-12-08T20:08:12.359150Z,0,search,item_010081,electronics,441.29,200_plus,23.715,0.0,search,mobile,evaluating,0
u_000577,s_7_0010112,2025-12-08T20:09:00.669648Z,1,landing,item_004942,tops,33.72,20_50,7.064,41.246,,mobile,idle,0
u_000577,s_7_0010112,2025-12-08T20:09:27.712862Z,2,item_view,item_011258,pants,59.08,50_100,5.253,21.79,,mobile,idle,0
u_000577,s_7_0010112,2025-12-08T20:10:24.275717Z,3,add_to_cart,item_001553,pants,26.49,20_50,2.976,53.587,,mobile,idle,0
u_000577,s_7_0010112,2025-12-08T20:12:58.024290Z,4,category_view,item_005841,pants,88.95,50_100,5.593,148.156,,mobile,idle,0
u_000577,s_7_0010112,2025-12-08T20:13:25.682632Z,5,exit,item_011574,beauty,17.64,0_20,7.183,20.475,,mobile,idle,0
u_000577,s_7_0010113,2025-12-08T20:45:22.091624Z,0,search,item_002955,home,49.65,20_50,17.66,0.0,search,mobile,exploring,0
u_000577,s_7_0010113,2025-12-08T20:45:56.463744Z,1,search,item_004499,pants,76.17,50_100,19.671,14.701,,mobile,exploring,0
u_000577,s_7_0010113,2025-12-08T20:46:19.934051Z,2,compare,item_011376,beauty,14.85,0_20,2.351,21.119,,mobile,churn_risk,0
u_000577,s_7_0010113,2025-12-08T20:46:40.964211Z,3,add_to_cart,item_010186,tops,22.63,20_50,12.185,8.845,,mobile,churn_risk,0
u_000577,s_7_0010113,2025-12-08T20:46:58.959594Z,4,category_view,item_000313,outerwear,182.68,100_200,15.766,2.229,,mobile,exploring,0
u_000577,s_7_0010113,2025-12-08T20:47:16.575985Z,5,category_view,item_010364,tops,50.99,50_100,15.684,1.932,,mobile,exploring,0
